12	6296	4	2	We are subject to numerous legal and administrative proceedings, which, if the outcomes are adverse to us, could materially adversely affect our business, results of operations, financial condition, cash flows and prospects.
26	6303	19	25	Rig upgrade, refurbishment and construction projects are subject to risks, including delays and cost overruns, which could have an adverse effect on DLS results of operations and cash flows.
24	6304	7	24	We and our collaborators may not achieve our projected research and development goals in the time frames we announce and expect, which could have an adverse impact on our business and could cause our stock price to decline.
5	6307	4	17	Ameris operates in a highly regulated environment and may be adversely impacted by changes in law and regulations.
9	6317	8	19	The majority of our business is conducted outside the United States, subjecting us to additional business risks, including increased costs, market and currency fluctuations, business interruption and changing demands, all of which may result in fluctuations and declines in our sales and profits.
26	6323	4	22	A significant portion of our revenues are generated by the sale of products formulated from one active ingredient.
22	6329	2	21	We may not be able to compete successfully and our customers may not continue to purchase our products.
10	6333	4	1	We may not be successful in protecting our intellectual property rights, including our unpatented proprietary know-how and trade secrets, or in avoiding claims that we infringed on the intellectual property rights of others.
26	6333	7	18	Our future required cash contributions to our pension plans may increase.
5	6337	9	17	Current and future government regulation may negatively impact demand for our products and increase our cost of conducting business.
26	6342	0	9	If we continue to incur operating losses for a period longer than anticipated, we may be unable to continue our operations at planned levels and be forced to reduce or discontinue operations.
20	6349	3	10	Competition Competition may result in decreased sales, operating income and cash flow.
17	6350	9	22	We rely on our suppliers, third-party carriers and third-party jewelers as part of our fulfillment process, and these third parties may fail to adequately serve our customers.
4	6358	6	28	In order to grow our business, we may need to do so in part by acquisitions which may be difficult to integrate or manage with our existing businesses, which may harm our financial results or reputation in the marketplace.
17	6377	3	22	Our production capacity may not be sufficient to meet customer demand.
26	6378	14	26	Portions of our business are subject to privacy and security risks. If we improperly obtain, or are unable to protect, information from our guests, we could be subject to liability and damage to our reputation.
7	6381	41	6	It may be difficult for holders of our ADSs rather than our ordinary shares to exercise some of their rights as shareholders.
5	6389	20	17	We may incur significant unexpected costs to comply with fire, safety and other regulations, which could adversely impact our financial condition, results of operations, and ability to make distributions.
26	6389	42	16	An increase in market interest rates may have an adverse effect on the market price of our securities.
26	6392	2	16	Most of our loans are commercial loans, which have a higher degree of risk than other types of loans.
5	6402	7	17	Violations of cGMP and other government regulations could have a material adverse effect on our business.
15	6416	8	0	Our business operations could be significantly disrupted if members of our senior management team were to leave.
26	6421	7	5	Our employment costs in the short-term are, to a large extent, fixed, and therefore, any shortfall in sales would harm our operating results.
17	6425	2	22	Disruptions in the supply of raw materials could adversely affect our ability to meet our customer demands and our revenues and profitability.
26	6430	12	8	The Loss of Affiliation Agreements or Retransmission Agreements Could Materially Adversely Affect the Company's Results of Operations
21	6454	8	5	Our operating results may fluctuate significantly due to the cyclicality of the semiconductor industry, which could adversely affect the market price of our stock.
20	6463	5	10	We face intense competition from numerous, fragmented competitors. If we do not compete effectively, our business may suffer.
26	6469	7	26	Geopolitical concerns could make the closing of license transactions with new and existing customers difficult.
26	6474	15	29	CIGNA faces a wide range of risks, and its success depends on its ability to identify, prioritize and appropriately manage its enterprise risk exposure.
17	6483	7	22	We depend on our suppliers to deliver quality products to us timely.
15	6490	12	0	We Face Certain Human Resource Risks Associated with the Availability of Trained and Qualified Labor to Meet Our Future Staffing Requirements
12	6499	23	2	Litigation, regulatory actions or investigations could result in material rulings, settlements, fines, penalties or publicity that could adversely affect our business, financial condition and results of operations.
12	6507	4	2	We face risks arising from the outcome of various litigation matters.
7	6507	6	6	Our Class B common stock has substantial voting rights and separate approval rights over a number of potentially material transactions and, through his beneficial ownership of the Class B common stock, our Chairman and CEO has considerable influence over our operations.
23	6516	14	11	Even though our common stock is currently traded on the Nasdaq Stock Market s Global Market, it has less liquidity than the average stock quoted on a national securities exchange.
10	6523	11	1	We have limited protection of our intellectual property and, if we fail to adequately protect our intellectual property, we may not be able to compete effectively.
26	6539	13	12	Our use of debt to finance investments could adversely affect our cash flow.
26	6546	4	16	Our profitability can be affected by secondary mortgage market investor demand
26	6547	14	23	We may not adequately or accurately assess new opportunities, which could adversely impact our results of operations.
18	6554	1	4	Increases in resin prices or a shortage of available resin could harm our financial condition and results of operations.
4	6554	3	28	We may pursue and execute acquisitions, which could adversely affect our business.
26	6557	11	15	The revenues from our eight Resort/Hotel Properties are subject to risks associated with the hospitality industry.
26	6558	8	15	The management and leasing agreements under which we operate our Office Properties owned through joint ventures may be terminated after an initial period.
26	6569	7	8	The Company s CLEC and Greenfield businesses must secure network elements from third parties.
4	6575	10	28	Although SunPower expects the acquisition of PowerLight to be beneficial, such benefits may not be realized because of integration difficulties or other challenges.
15	6582	12	0	We are dependent upon a trained, dedicated sales force, the loss of which could materially affect our operations.
5	6583	18	17	The Company s tenants are subject to fraud and abuse laws, the violation of which by a tenant may jeopardize the tenant s ability to make rent payments to the Company.
5	6588	6	17	We are subject to regulation by various U.S. federal, state and non-U.S. agencies, which requires us to comply with regulations in the design, manufacture and distribution of most of our products and violation of such regulations could adversely affect us.
26	6591	5	22	Delays in state Medicare and Medicaid certification of our dialysis centers could adversely affect our revenues, earnings and cash flows.
26	6591	7	22	Changes in EPO pricing and the use and marketing of alternatives to EPO could materially reduce our revenues, earnings and cash flows and affect our ability to care for our patients.
26	6592	2	8	DP L has agreed to provide service at pre-determined rates through December 31, 2010, which limits its ability to pass through its costs to customers.
10	6596	11	1	If we are unable to protect our intellectual property or infringe or are alleged to infringe others intellectual property, our operating results may be adversely affected.
17	6598	11	22	Because we depend on independent manufacturers, we face challenges in maintaining a continuous supply of goods that meet our quality standards.
24	6603	1	24	The FDA or its Advisory Committee may determine our clinical trials data regarding safety or efficacy are insufficient for regulatory approval.
26	6613	5	29	Our failure to attract and retain software and digital products publishers, manufacturers, online retailers and online channel partners as clients would cause our revenue and operating profits to decline.
9	6617	15	19	DTVLA is subject to various additional risks associated with doing business internationally, which include political instability, economic instability, and foreign currency exchange rate volatility.
26	6632	6	27	Our ability to access capital markets at attractive interest rates is important.
7	6650	24	6	We are controlled by parties whose interests may not be aligned with yours.
26	6661	13	29	Failure to maintain its CME accreditation could adversely affect WebMD s ability to provide online CME offerings
7	6672	32	6	Unitholders have limited voting rights and are not entitled to elect our general partner or its directors. In addition, even if unitholders are dissatisfied, they cannot easily remove our general partner.
26	6673	8	20	Covenants in our debt instruments could adversely affect our financial condition and our acquisitions and development activities
17	6682	15	22	Because we are dependent upon a limited number of suppliers, we could experience delivery disruptions or unexpected product cost increases.
26	6683	6	16	Adverse effect to property income and value due to general real estate investment risks -
16	6689	5	29	Failure to maintain and integrate licensing partners could harm our business.
10	6691	8	1	Exactech holds patents on specific designs and processes and relies on trade secrets and proprietary know-how
5	6697	32	17	We may incur significant costs in complying with environmental, safety and other governmental regulations and our failure to comply with these regulations could result in the imposition of penalties, fines and restrictions on our operations.
26	6703	2	27	A significant ratings downgrade may have a material adverse effect on our business.
8	6707	30	7	finished goods may be impacted by local political or social conditions as well as the financial strength of the companies with
8	6710	8	7	Difficult market conditions could adversely affect our business in many ways.
26	6710	15	26	Financial services firms have been subject to increased scrutiny and enforcement activity over the last several years, increasing the risk of financial liability and reputational harm resulting from adverse regulatory actions.
15	6721	7	0	Our business could be adversely affected by the loss of one or more key employees.
26	6725	4	14	If our actual loan losses exceed our allowance for credit losses, our net income will decrease.
20	6725	13	10	We operate in an extremely competitive market, and our business will suffer if we are unable to compete effectively.
26	6747	6	14	Changes in our application of relevant accounting standards, especially SFAS 133 and SFAS 91, could materially increase earnings volatility and consequently reduce the quality of members capital investment, the amount of Mission Asset Activity and the amount of capital.
26	6748	3	27	Changes in overall credit conditions and competition for funding may adversely affect our cost of funds.
15	6752	4	0	A failure to retain our key employees could adversely affect our business.
26	6753	26	25	We depend upon our tenants to pay rent, and their inability to pay rent may substantially reduce our revenues and cash available for distribution to our stockholders.
12	6766	38	2	It may not be possible for our investors to enforce U.S. judgments against us.
26	6768	4	13	We may be unable to obtain access to sufficient numbers of acceptable candidates for evaluation by our platform to meet our business objectives
26	6788	6	23	Our internal controls may not be sufficient to achieve all stated goals and objectives; existing deficiencies may not be adequately remediated.
26	6790	9	14	Our profitability and financial condition may be materially adversely affected by decreases in the residual value of off-lease vehicles.
26	6790	10	14	Significant indemnification payments or contract, lease or loan repurchase activity of retail contracts or leases or mortgage loans could harm our profitability and financial condition.
26	6813	1	18	We may engage in hedging transactions, which can limit our gains and increase exposure to losses.
26	6814	12	25	Many of our compressor leases with customers have short initial terms, and we cannot be sure that the leases for these rental compressors will be renewed after the end of the initial lease term.
26	6819	18	16	Our investment activities may cause us to become a registered investment company
12	6824	1	26	Regulatory proceedings or private claims relating to incentive compensation or payments made to brokers or other producers, alleged anti-competitive conduct and other sales practices could have a material adverse effect on us.
26	6831	6	15	If a healthcare tenant loses its licensure or certification, becomes unable to provide healthcare services, cannot meet its financial obligations to the Company or otherwise vacates the facility, the Company would have to obtain another provider for the affected facility.
26	6839	18	16	If we purchase assets at a time when the commercial real estate market is experiencing substantial influxes of capital investment and competition for properties, the real estate we purchase may not appreciate or may decrease in value.
21	6863	1	7	The industry in which we compete is highly cyclical, and any downturn resulting in lower demand or increased supply could have a materially adverse impact on our financial results.
18	6864	2	4	A material or extended decline in expenditures by the oil and gas industry, due to a decline in oil and gas prices or other economic factors, would reduce our revenue.
10	6873	19	1	We rely on intellectual property and proprietary rights to maintain our competitive position and may not be able to protect these rights.
4	6884	8	28	The Company May Not Find Suitable Acquisition Candidates or New Insurance Ventures, and May Not Successfully Integrate any Such Acquired Company or Successfully Invest in such Ventures
26	6890	12	23	We cannot be certain of the future effectiveness of internal controls over financial reporting or the impact thereof on our operations or the market price of our common stock.
4	6900	3	28	Our Current Strategy Involves Growth Through Acquisitions, Which Requires Us To Incur Substantial Costs And Potential Liabilities For Which We May Never Realize The Anticipated Benefits.
26	6902	10	5	Our results of operations could vary as a result of the methods, estimates, and judgments we use in applying our accounting policies.
23	6903	9	11	The fact that our common stock is not listed on a national exchange may negatively impact our ability to attract investors and to use our common stock to fund future growth.
24	6907	9	24	If the FDA imposes significant restrictions or requirements related to our products for any disease, or withdraws its approval of any of our products for any disease for which it has been approved, our revenue would decline.
4	6912	21	28	Difficulties in integrating past or future acquisitions could adversely affect our business.
4	6916	4	28	Our acquisitions may not be profitable, and the integration of these businesses may be costly and difficult and may cause disruption to our business.
26	6922	6	27	If IPC Holdings subsidiary, IPCRe, is unable to obtain the necessary credit we may not be able to offer reinsurance in the United States.
10	6923	2	1	Our inability to protect our intellectual property and proprietary technologies could result in the unauthorized use of our technologies by third parties, hurt our competitive position and adversely affect our operating results.
9	6923	15	19	Foreign currency transaction risk may negatively affect our net sales, cost of sales and operating margins and could result in exchange losses.
15	6944	2	0	The Company may not be able to retain or hire key personnel.
26	6949	5	16	Decline in the Value and Performance of Real Estate and Rental Rates
26	6949	18	23	Ability to Continue to Maintain Satisfactory Internal Financial Reporting Controls and Procedures.
26	6953	3	14	A decline in the U.S. defense budget or limitations on sales to foreign governments may adversely affect our sales.
26	6954	13	27	The expiration of the power agreement for Anglesey may adversely affect our cash flows and affect our hedging programs.
26	6959	3	26	Fees and Commissions are Charged Regardless of Profitability and May Result in Depletion of Trust Assets
26	6965	33	18	We will pay some taxes even if we qualify as a REIT.
26	6966	51	16	Our Investment Company Act exemption limits our investment discretion and loss of the exemption would adversely affect us and negatively affect the market price of shares of our common stock and the ability to make distributions to our stockholders.
26	6967	24	23	A change in accounting standards or practices or a change in existing taxation rules or practices can have a significant effect on our reported results and may even affect reporting of transactions completed before the change is effective.
26	6978	24	23	Failure to comply with net capital requirements could subject us to suspension or revocation by the SEC or suspension or expulsion by the NASD and the NYSE.
26	6987	23	14	Future Declines in the Fair Value of Our Wireless Licenses Could Result in Future Impairment Charges.
26	7003	15	8	Our industry is subject to a government-mandated analog to digital conversion process which may cause us to lose viewership and advertising revenues.
4	7005	2	28	We may not be able to complete our acquisition strategy or successfully integrate acquired businesses.
26	7011	72	25	Boardwalk Pipeline depends on third-party pipelines and other facilities interconnected to its pipelines.
8	7012	18	8	The recent trend toward industry consolidation in the satellite services industry may adversely affect us.
4	7016	7	28	Risk Factors Relating to our Business and Risk Factors Relating to the Business of the Combined Company if our Proposed Merger with Agere is completed
24	7038	17	24	We may need additional capital in the future to continue our research and development efforts, to conduct product testing, including preclinical and clinical trials, and to market our products. We may also need additional capital to expand our production capacity if market demand for our products continues to grow.
26	7044	6	20	We have granted a security interest in our NMP22 product line to the purchasers of our Secured Convertible Notes which restricts our operation of this product line and could result in the loss of all assets related to this product line if we default on our obligations.
26	7050	10	15	The future results of our oil and natural gas business are difficult to forecast, primarily because the results of our exploration strategy are unpredictable.
5	7051	10	17	MDC is subject to regulations that could restrict its activities or negatively impact its revenues.
17	7055	3	22	Inability to secure favorable relationships and trade terms with third party providers of services on which we depend may impair our ability to provision and service our customers.
26	7057	6	12	Risks Related to our Indebtedness and the Indebtedness of our Operating Subsidiaries
26	7072	17	27	If the Counterparties to Our Reinsurance or Indemnification Arrangements or to the Derivative Instruments We Use to Hedge Our Business Risks Default or Fail to Perform, We May Be Exposed to Risks We Had Sought to Mitigate, Which Could Materially Adversely Affect Our Financial Condition and Results of Operations
26	7073	21	15	Our management of MM 1995-2, a private program, presents risks to us.
20	7085	2	10	Competition in the foodservice equipment industry is intense and could impact the company results of operations and cash flows.
20	7086	7	8	We face competition from other water and wastewater utilities and service providers which might hinder our growth and reduce our profitability.
26	7107	3	20	Covenants in our debt instruments restrict or prohibit our ability to engage in or enter into a variety of transactions.
23	7121	16	5	The Company s stock price could fluctuate and possibly decline due to changes in revenue, operating results and cash flow.
24	7133	5	21	If NMHG s current cost reduction and efficiency programs, including the introduction of new products, does not prove effective, the Company s revenues, profitability and market share could be significantly reduced.
8	7136	2	7	Deterioration of economic conditions in California, New York or South Korea could adversely affect our loan portfolio and reduce the demand for our services.
17	7137	7	7	Changes in vendor promotions or allowances, including the way vendors target their promotional spending, and our ability to effectively manage these programs could significantly impact our margins and profitability.
26	7139	8	24	We are dependent on our collaborative arrangements with third parties for a substantial portion of our revenue, and our development and commercialization activities may be delayed or reduced if we fail to negotiate or maintain successful collaborative arrangements.
24	7139	25	24	Coverage and reimbursement status of newly-approved drugs is uncertain and the failure to obtain adequate reimbursement coverage could limit our ability to generate revenue.
20	7151	7	10	Intense competition for our products could harm our ability to maintain or increase our profitability and premium volume.
5	7202	6	17	Government regulations and legal challenges may delay the start or completion of our communities, increase our expenses or limit our homebuilding activities, which could have a negative impact on our operations.
9	7205	22	19	As we continue to work directly with more foreign customers, any difficulties in collecting accounts receivable could harm our operating results and financial condition.
20	7209	3	10	We operate in an extremely competitive environment which could materially adversely affect our ability to win market acceptance of our products and achieve profitability.
3	7227	32	13	Our plans to operate and grow may be limited if we are unable to obtain sufficient financing.
24	7228	16	21	We may improperly price our new product offerings for broad client acceptance.
17	7232	22	4	We are dependent on a limited number of suppliers to provide the payload, bus and launch vehicle for our quick-launch and next-generation satellites and any delay or disruption in the supply of these components and related services will adversely affect our ability to replenish our satellite constellation and adversely impact our business, financial condition and results of operations.
26	7234	4	16	Declining interest rates could reduce interest income on cash and investments
15	7240	28	0	OSG depends on its key personnel and may have difficulty attracting and retaining skilled employees
3	7242	4	13	We will be required to raise additional funds to finance our operations; we may not be able to do so when necessary, and/or the terms of any financings may not be advantageous to us.
26	7254	9	20	We are subject to many restrictions under our two credit facilities.
20	7270	3	24	We face significant competition, which may result in others discovering, developing or commercializing products before us or more successfully than we do
15	7282	15	0	We may not be able to manage our business effectively if we are unable to attract and retain key personnel.
4	7287	9	28	Failure to successfully manage newly acquired companies could adversely affect our business.
7	7293	33	6	Conflicts of interest could arise among our general partner and us or the unitholders.
20	7307	7	10	Competition and innovation by our competitors may adversely affect our business.
26	7307	9	7	Further consolidation of the railroad industry may adversely affect our business.
17	7314	23	27	PPL Electric generally bears the risk, through 2009, that it will not be able to obtain adequate energy supply at the predetermined capped rates it may charge to its PLR customers.
23	7315	1	5	Our quarterly operating results may vary, which could negatively affect the market price of our common stock.
4	7326	7	28	We may make acquisitions or investments in new businesses, products or technologies that involve additional risks, which could disrupt our business or harm our financial condition or results of operations.
3	7334	19	18	Decreases in the value of the pension and other postretirement assets could require additional funding
26	7352	4	15	Gas and oil reserve estimates are imprecise and subject to revision
5	7368	5	15	The oil and natural gas industry is subject to extensive regulation
23	7370	14	11	The trading price of our common stock has been volatile, and investors in our common stock may experience substantial losses.
26	7391	4	8	Media coverage critical of us or our industry may harm our results.
9	7401	4	19	In order to serve our customers globally, we must continue to expand our international operations, which may result in additional risks.
5	7406	12	17	We Operate in a Highly Regulated Environment and We May Be Adversely Affected by Changes in Laws and Regulations.
23	7407	28	11	Future sales of our common stock may cause our stock price to decline.
23	7429	1	11	Our listing on both the NASDAQ Stock Market and the Prime Standard of the Frankfurt Stock Exchange exposes our stock price to additional risks of fluctuation.
4	7430	13	29	In the event LMC is placed into receivership, we could lose our rights to fee income and protective arrangements that were established in connection with the Acquisition, our reputation and credibility could be adversely affected and we could be subject to claims under applicable voidable preference and fraudulent transfer laws.
5	7431	19	17	A relaxation of oil spill regulation or enforcement could reduce demand for Environmental Services services.
21	7431	25	4	Inland River Services results of operations are affected by seasonal activity.
15	7431	30	0	Our inability to attract and retain qualified personnel could have an adverse effect on us.
10	7437	28	1	If we face a claim of intellectual property infringement by a third party, then we could be liable for significant damages or be prevented from commercializing our products.
15	7440	6	0	Key Employees Our ability to attract, train and retain executives and other qualified employees is crucial to results of operations and future growth.
4	7440	13	13	Consummation of Future Acquisitions We may not be able to acquire other companies on satisfactory terms or at all.
10	7446	22	1	We may be unable to effectively protect our intellectual property, which would negatively affect our ability to compete.
26	7447	0	5	Our future annual and quarterly operating results are highly dependent upon how well we manage our business.
24	7447	10	21	Our success depends on the development and introduction of new products, which we may not be able to do in a timely manner because the process of developing high-speed semiconductor products is complex and costly.
15	7450	9	0	The loss of the services of any member of our executive leadership team could impair our ability to execute our business strategy and negatively impact our business, financial condition and results of operations.
4	7462	20	28	Any acquisitions that we make could disrupt our business and harm our financial condition.
15	7464	0	0	Our ability to effectively implement our business strategy depends upon, among other factors, the successful recruitment and retention of additional highly skilled and experienced management and other key personnel and we cannot assure that we will be able to hire or retain such employees.
18	7464	17	22	Increasing costs for manufactured components and raw materials may adversely affect our profitability.
26	7468	0	27	those expressed in any forward-looking statements made by, or on behalf of, Southern Company and/or its subsidiaries.
15	7475	16	0	Shortages of oilfield equipment, services and qualified personnel could adversely affect our results of operations.
5	7482	16	17	Government regulation could adversely affect our prospects and results of operations; the FCC and state regulatory commissions may adopt new regulations or take other actions that could adversely affect our business prospects or results of operations.
5	7502	12	17	Our oil and gas operations are subject to various U.S. federal, state and local governmental regulations that materially affect our operations.
24	7524	10	24	We have not determined if we will submit a request for a special protocol assessment for our planned Phase 3 clinical trial of STA-4783 for the treatment of metastatic melanoma.
24	7524	13	24	Because our drug candidates are in an early stage of development, there is a high risk of failure, and we may never succeed in developing marketable products or generating product revenue.
26	7526	3	28	We may not realize all cost savings, synergies or revenue enhancements that we anticipate with the successful completion of the Company s Performance Improvement Program.
17	7528	8	25	If we fail to obtain or maintain engine service authorizations from OEMs, our revenues, cash flows and profitability may be materially adversely affected.
26	7542	10	18	The sale or exchange of 50 per cent or more of our capital and profits interests will result in the termination of our partnership for federal income tax purposes.
5	7543	1	17	We are subject to extensive regulation which could adversely affect our business and operations.
26	7546	17	18	Liquidity requirements could necessitate movements of existing cash balances which may be subject to restrictions or cause unfavorable tax and earnings consequences.
11	7548	20	29	Because our software may contain defects or errors, our sales could decrease if these defects or errors adversely affect our reputation or delays shipments of our software.
10	7566	4	1	Our inability to protect our intellectual property could have a material adverse effect on our business. In
15	7576	11	0	We may not be able to retain our key management and scientific personnel.
12	7586	8	2	The Outcome Of Litigation In Which We Have Been Named As A Defendant Is Unpredictable And A Materially Adverse Decision In Any Such Matter Could Have A Material Adverse Affect On Our Financial Position And Results Of Operations.
26	7599	35	16	The narrowing of CDO spreads could make it difficult for DCM to launch new CDOs.
26	7600	14	12	We have significant operating lease obligations and our failure to meet those obligations could adversely affect our financial condition.
14	7604	5	25	We are subject to work stoppages at our facilities, which could seriously impact the profitability of our business.
26	7608	27	14	Because we are required to recognize revenue for our services over the term of the applicable customer agreement, changes in our sales may not be immediately reflected in our operating results.
26	7619	11	15	Our decision to drill a prospect is subject to a number of factors which may alter our drilling schedule or our plans to drill at all.
20	7623	8	10	There are an increasing number of non-bank competitors providing financial services
24	7632	15	21	The company operates in highly competitive markets and its future success will depend on its ability to develop new technologies that achieve market acceptance and to compete successfully.
5	7633	0	17	We incur environmental compliance costs, including capital, maintenance and operating costs with respect to pollution control facilities, the cost of ongoing monitoring programs, the cost of reclamation and remediation efforts and other similar costs and liabilities relating to our compliance with Environmental Laws, and we expect these costs and liabilities to continue to increase.
26	7633	5	4	Income is affected by production and other costs, some of which are outside of our control.
5	7643	16	3	Certain provisions in our charter and bylaws and Maryland law may prevent or delay a change of control or limit our stockholders from receiving a premium for their shares.
26	7646	11	8	As we expand our ethanol production business, we may become limited in our ability to provide services to third-party ethanol producers.
5	7648	8	17	We operate in a highly regulated industry and increased costs of compliance with, or liability for violation of, existing or future regulations could have a material adverse effect on our business.
24	7654	9	29	Our development of new component products as well as innovative features for our current component products is critical to sustaining and growing our Component Product Segment sales.
13	7665	9	29	Growth in the sale and distribution of ethanol is dependent on the changes to and expansion of related infrastructure which may not occur on a timely basis, if at all, and our operations could be adversely affected by infrastructure disruptions.
12	7667	4	2	We are subject to a significant amount of litigation, which could require us to pay significant damages or settlements.
12	7669	30	24	GOVERNMENT INVESTIGATIONS OR LITIGATION AGAINST OUR COLLABORATORS COULD IMPACT OUR BUSINESS.
3	7671	5	13	We may not be able to raise additional funds necessary to fund our operations.
25	7681	13	29	We rely primarily on a small number of distributors to market and distribute our products, and if we fail to maintain or expand these relationships, our net revenue would likely decline.
15	7681	17	0	We rely on the services of our key personnel, and if we are unable to retain our current personnel and hire additional personnel, our ability to develop and successfully market our products could be harmed.
26	7683	24	19	Our investment in Toys R Us, Inc. subjects us to risks different from our other lines of business and may result in increased seasonality and volatility in our reported earnings.
23	7687	25	11	Our stock price has been volatile and may be volatile in the future, and purchasers of our common stock could incur substantial losses.
20	7695	0	10	The waste industry is highly competitive, and if we cannot successfully compete in the marketplace, our business, financial condition and operating results may be materially adversely affected.
15	7698	6	25	We may be unable to maintain our relationships with organized labor unions.
26	7746	0	14	Our loss reserves are based on estimates and may be inadequate to cover our losses.
5	7755	11	17	Changes in third-party payor reimbursement regulations can negatively affect our business.
15	7767	8	0	We depend on our key personnel to manage our business effectively and they may be difficult to replace.
12	7767	9	2	We are subject to litigation risk as a result of the nature of our business, which may have a material adverse effect on our business.
4	7769	5	28	We may not be successful in completing acquisitions, which may adversely affect our growth and operating results.
20	7810	6	10	We may not be able to continue to compete effectively in the future.
5	7812	42	17	We may incur increased costs or suffer competitive disadvantage as a result of changes in laws and regulations.
20	7817	3	10	We face strong competition from traditional store-based retailers, Internet businesses and other forms of retail commerce, which could materially affect our revenue and profitability.
5	7819	6	17	The Company is subject to federal, state, regional, local and other laws and regulations that could give rise to substantial liabilities or otherwise adversely affect our cost, manner or feasibility of doing business.
13	7821	9	7	Our activities, and correspondingly, our ability to generate revenue to support operations, could be adversely affected because of inadequate infrastructure in the region where our properties are located.
26	7824	2	20	Because our business requires a substantial level of liquidity, we are dependent upon a revolving credit facility with certain restrictive covenants that may limit our flexibility.
10	7824	17	1	We may not be able or may fail to protect our intellectual property, which would adversely impact on our business.
15	7826	7	0	Failure to attract and retain qualified associates and other labor issues could adversely affect our financial performance.
26	7850	2	18	Interest rate changes may result in the realization of substantially less net income.
10	7853	6	1	Potential intellectual property claims and litigation could subject us to significant liability for damages and could invalidate our proprietary rights.
26	7862	31	20	Substantially all of our assets are pledged as collateral to secure our term loan.
27	7870	13	15	Our past growth has been attributable to acquisitions of producing crude oil and natural gas properties with
26	7885	2	8	We face other risks discussed under qualitative and quantitative disclosures about market risk in Item 7A of this
27	7892	105	18	purposes, then our cash distributions to our unitholders would be substantially reduced.
4	7911	13	28	We may fail to implement our plans to make acquisitions or successfully integrate them into our operations.
26	7912	2	20	The Company s balance sheet contains certain notes payable, which were due February 28, 2007.
23	7922	0	11	The Company s common stock has never been publicly traded, the price may fluctuate significantly and a market may not develop for its shares.
11	7926	11	22	Product quality problems could increase our costs, cause customer claims, and delay our product shipments.
26	7929	13	15	CC V s gold ore reserve figures are estimated based on a number of assumptions and may yield less gold under actual production conditions than the Joint Venture currently estimates.
3	7932	1	13	Available cash and access to additional capital may be limited by the Company s substantial leverage.
24	7932	7	21	If the Company is unable to develop product innovations and improve its production technology and expertise, the Company could lose customers or market share.
12	7936	11	2	The impact of ongoing purported securities class action, derivative and insurance-related litigation may be material. We are also subject to the risk of additional litigation and regulatory action in connection with the restatement of our consolidated financial statements. The potential liability from any such litigation or regulatory action could adversely affect our business.
26	7944	1	8	Our business is subject to changes in current rental video studio pricing policies.
27	7956	0	5	Certain information is incorporated by reference below under Substitute Information Provided in Accordance with General Instruction J(2) to Form 10-K.
15	7966	12	0	Failure to attract and retain management and other personnel may damage our operations and financial results and cause our stock price to decline.
20	7968	21	10	We could become subject to intense competition from other companies, which may damage our business.
20	7971	13	10	WE FACE INTENSE COMPETITION IN OUR INDUSTRY, WHICH COULD DECREASE DEMAND FOR OUR PRODUCTS AND COULD HAVE A MATERIAL ADVERSE EFFECT ON OUR PROFITABILITY.
9	7977	4	19	We Are Dependent on Foreign Imports for a Significant Portion of Our Merchandise, and Any Changes in the Trading Relations and Conditions Between the United States and the Relevant Foreign Countries May Lead to a Decline in Inventory Resulting in a Decline in Net Sales, or an Increase in the Cost of Sales Resulting in Reduced Gross Profit.
26	7990	5	6	LBHI is a holding company and payments on any Affiliate Debt Instruments issued by LBHI, including the Company Debenture, will only be made from its earnings and assets, and not those of its subsidiaries.
26	7994	41	5	The Company quarterly revenue and operating results may fluctuate for a variety of reasons.
15	8004	16	0	We may be unable to retain key employees with critical engineering or technical skills.
23	8005	16	11	Our share price could be subject to extreme price fluctuations, and stockholders could have difficulty trading shares.
26	8007	17	15	WE ENTER INTO VARIOUS AGREEMENTS IN THE NORMAL COURSE OF BUSINESS WHICH PERIODICALLY INCORPORATE PROVISIONS WHEREBY WE INDEMNIFY THE OTHER PARTY TO THE AGREEMENT. IN THE EVENT THAT WE WOULD HAVE TO PERFORM UNDER THESE INDEMNIFICATION PROVISIONS, IT COULD HAVE A MATERIAL ADVERSE EFFECT ON OUR BUSINESS, FINANCIAL POSITION AND RESULTS OF OPERATIONS AND COULD CAUSE THE MARKET VALUE OF OUR COMMON STOCK TO DECLINE.
15	8008	13	0	We may be unable to retain management personnel at our properties.
26	8018	12	29	If we are unable to maintain our existing relationships and develop new relationships with major strategic partners, our revenue may be impacted negatively.
20	8022	5	10	If we are unable to compete effectively with other forms of adult and non-adult entertainment, we will also not be able to increase subscriber revenue.
3	8022	15	13	Because we are involved in the adult programming business, it may be more difficult for us to raise money or attract market support for our stock.
4	8026	5	28	We may not be successful in completing acquisitions, which may adversely affect our growth and operating results.
12	8026	9	2	We are subject to litigation risk as a result of the nature of our business, which may have a material adverse effect on our business.
23	8034	5	11	Our stock price has been and may continue to be volatile.
20	8037	0	10	Our industry is intensely competitive and the competition we encounter may have a negative impact on the prices we may charge for our products, our revenues and profitability.
19	8049	6	22	Most of our businesses rely on a small number of customers, the loss of any of which could have a material adverse effect on us.
1	8051	7	9	We have experienced losses in the past, could incur substantial losses in the future, and may not be able to maintain profitability.
26	8052	4	15	We have limited control over the activities on properties we do not operate.
17	8057	12	22	The ability to maintain good relations with suppliers may affect the Company s overall profitability.
4	8065	6	28	We may not be successful in integrating our past and future acquisitions and achieving intended benefits and synergies.
